,CRUISE,STATION,STATION_ID,STRATUM,AREA,BOTTOM_TYPE,COMMON_NAME,SVSPP,SEX,LENGTH
1,24141,25,360-2,36,515,ROUGH,CUSK,84,0,56
2,24141,25,360-2,36,515,ROUGH,CUSK,84,0,53
3,24141,25,360-2,36,515,ROUGH,CUSK,84,0,48
4,24141,25,360-2,36,515,ROUGH,CUSK,84,0,52
5,24141,27,360-3,36,515,ROUGH,CUSK,84,0,66
6,24141,27,360-3,36,515,ROUGH,CUSK,84,0,53
7,24141,27,360-3,36,515,ROUGH,CUSK,84,0,67
8,24141,27,360-3,36,515,ROUGH,CUSK,84,0,65
9,24141,27,360-3,36,515,ROUGH,CUSK,84,0,55
10,24141,27,360-3,36,515,ROUGH,CUSK,84,0,52
11,24141,28,360-1,36,515,ROUGH,CUSK,84,0,60
12,24141,28,360-1,36,515,ROUGH,CUSK,84,0,49
13,24141,28,360-1,36,515,ROUGH,CUSK,84,0,38
14,24141,28,360-1,36,515,ROUGH,CUSK,84,0,41
15,24141,28,360-1,36,515,ROUGH,CUSK,84,0,55
16,24141,28,360-1,36,515,ROUGH,CUSK,84,0,56
17,24141,28,360-1,36,515,ROUGH,CUSK,84,0,59
18,24141,28,360-1,36,515,ROUGH,CUSK,84,0,58
19,24141,28,360-1,36,515,ROUGH,CUSK,84,0,52
20,24141,28,360-1,36,515,ROUGH,CUSK,84,0,49
21,24141,28,360-1,36,515,ROUGH,CUSK,84,0,46
22,24141,28,360-1,36,515,ROUGH,CUSK,84,0,50
23,24141,28,360-1,36,515,ROUGH,CUSK,84,0,44
24,24141,28,360-1,36,515,ROUGH,CUSK,84,0,62
25,24141,28,360-1,36,515,ROUGH,CUSK,84,0,55
26,24141,28,360-1,36,515,ROUGH,CUSK,84,0,73
27,24141,28,360-1,36,515,ROUGH,CUSK,84,0,48
28,24141,28,360-1,36,515,ROUGH,CUSK,84,0,47
29,24141,28,360-1,36,515,ROUGH,CUSK,84,0,48
30,24141,28,360-1,36,515,ROUGH,CUSK,84,0,44
31,24141,28,360-1,36,515,ROUGH,CUSK,84,0,43
32,24141,28,360-1,36,515,ROUGH,CUSK,84,0,40
33,24141,28,360-1,36,515,ROUGH,CUSK,84,0,54
34,24141,28,360-1,36,515,ROUGH,CUSK,84,0,55
35,24141,28,360-1,36,515,ROUGH,CUSK,84,0,60
36,24141,28,360-1,36,515,ROUGH,CUSK,84,0,51
37,24141,28,360-1,36,515,ROUGH,CUSK,84,0,55
38,24141,28,360-1,36,515,ROUGH,CUSK,84,0,51
39,24141,28,360-1,36,515,ROUGH,CUSK,84,0,63
40,24141,28,360-1,36,515,ROUGH,CUSK,84,0,54
41,24141,28,360-1,36,515,ROUGH,CUSK,84,0,58
42,24141,28,360-1,36,515,ROUGH,CUSK,84,0,64
43,24141,28,360-1,36,515,ROUGH,CUSK,84,0,58
44,24141,28,360-1,36,515,ROUGH,CUSK,84,0,48
45,24141,28,360-1,36,515,ROUGH,CUSK,84,0,42
46,24141,28,360-1,36,515,ROUGH,CUSK,84,0,60
47,24141,28,360-1,36,515,ROUGH,CUSK,84,0,70
48,24141,28,360-1,36,515,ROUGH,CUSK,84,0,44
49,24141,28,360-1,36,515,ROUGH,CUSK,84,0,45
50,24141,28,360-1,36,515,ROUGH,CUSK,84,0,52
51,24141,28,360-1,36,515,ROUGH,CUSK,84,0,47
52,24141,28,360-1,36,515,ROUGH,CUSK,84,0,46
53,24141,28,360-1,36,515,ROUGH,CUSK,84,0,49
54,24141,28,360-1,36,515,ROUGH,CUSK,84,0,40
55,24141,28,360-1,36,515,ROUGH,CUSK,84,0,44
56,24141,28,360-1,36,515,ROUGH,CUSK,84,0,67
57,24141,28,360-1,36,515,ROUGH,CUSK,84,0,62
58,24141,28,360-1,36,515,ROUGH,CUSK,84,0,45
59,24141,28,360-1,36,515,ROUGH,CUSK,84,0,55
60,24141,28,360-1,36,515,ROUGH,CUSK,84,0,52
61,24141,28,360-1,36,515,ROUGH,CUSK,84,0,45
62,24141,28,360-1,36,515,ROUGH,CUSK,84,0,35
63,24141,28,360-1,36,515,ROUGH,CUSK,84,0,52
64,24141,28,360-1,36,515,ROUGH,CUSK,84,0,40
65,24141,28,360-1,36,515,ROUGH,CUSK,84,0,49
66,24141,28,360-1,36,515,ROUGH,CUSK,84,0,47
67,24141,28,360-1,36,515,ROUGH,CUSK,84,0,45
68,24141,28,360-1,36,515,ROUGH,CUSK,84,0,44
69,24141,28,360-1,36,515,ROUGH,CUSK,84,0,36
70,24141,28,360-1,36,515,ROUGH,CUSK,84,0,62
71,24141,28,360-1,36,515,ROUGH,CUSK,84,0,42
72,24141,28,360-1,36,515,ROUGH,CUSK,84,0,54
73,24141,28,360-1,36,515,ROUGH,CUSK,84,0,54
74,24141,28,360-1,36,515,ROUGH,CUSK,84,0,51
75,24141,28,360-1,36,515,ROUGH,CUSK,84,0,54
76,24141,28,360-1,36,515,ROUGH,CUSK,84,0,56
77,24141,28,360-1,36,515,ROUGH,CUSK,84,0,50
78,24141,28,360-1,36,515,ROUGH,CUSK,84,0,44
79,24141,28,360-1,36,515,ROUGH,CUSK,84,0,48
80,24141,28,360-1,36,515,ROUGH,CUSK,84,0,41
81,24141,28,360-1,36,515,ROUGH,CUSK,84,0,42
82,24141,22,360-6,36,515,ROUGH,CUSK,84,0,38
83,24141,22,360-6,36,515,ROUGH,CUSK,84,0,41
84,24141,22,360-6,36,515,ROUGH,CUSK,84,0,40
85,24141,22,360-6,36,515,ROUGH,CUSK,84,0,39
86,24141,22,360-6,36,515,ROUGH,CUSK,84,0,41
87,24141,22,360-6,36,515,ROUGH,CUSK,84,0,40
88,24141,22,360-6,36,515,ROUGH,CUSK,84,0,42
89,24141,22,360-6,36,515,ROUGH,CUSK,84,0,42
90,24141,22,360-6,36,515,ROUGH,CUSK,84,0,41
91,24141,22,360-6,36,515,ROUGH,CUSK,84,0,44
92,24141,22,360-6,36,515,ROUGH,CUSK,84,0,46
93,24141,22,360-6,36,515,ROUGH,CUSK,84,0,51
94,24141,22,360-6,36,515,ROUGH,CUSK,84,0,45
95,24141,22,360-6,36,515,ROUGH,CUSK,84,0,53
96,24141,22,360-6,36,515,ROUGH,CUSK,84,0,52
97,24141,22,360-6,36,515,ROUGH,CUSK,84,0,53
98,24141,22,360-6,36,515,ROUGH,CUSK,84,0,55
99,24141,22,360-6,36,515,ROUGH,CUSK,84,0,62
100,24141,22,360-6,36,515,ROUGH,CUSK,84,0,54
101,24141,22,360-6,36,515,ROUGH,CUSK,84,0,62
102,24141,22,360-6,36,515,ROUGH,CUSK,84,0,60
103,24141,22,360-6,36,515,ROUGH,CUSK,84,0,54
104,24141,22,360-6,36,515,ROUGH,CUSK,84,0,39
105,24141,22,360-6,36,515,ROUGH,CUSK,84,0,54
106,24141,22,360-6,36,515,ROUGH,CUSK,84,0,50
107,24141,22,360-6,36,515,ROUGH,CUSK,84,0,57
108,24141,22,360-6,36,515,ROUGH,CUSK,84,0,80
109,24141,22,360-6,36,515,ROUGH,CUSK,84,0,67
110,24141,22,360-6,36,515,ROUGH,CUSK,84,0,68
111,24141,22,360-6,36,515,ROUGH,CUSK,84,0,70
112,24141,22,360-6,36,515,ROUGH,CUSK,84,0,58
113,24141,22,360-6,36,515,ROUGH,CUSK,84,0,65
114,24141,22,360-6,36,515,ROUGH,CUSK,84,0,50
115,24141,22,360-6,36,515,ROUGH,CUSK,84,0,41
116,24141,22,360-6,36,515,ROUGH,CUSK,84,0,48
117,24141,22,360-6,36,515,ROUGH,CUSK,84,0,51
118,24141,22,360-6,36,515,ROUGH,CUSK,84,0,44
119,24141,22,360-6,36,515,ROUGH,CUSK,84,0,42
120,24141,22,360-6,36,515,ROUGH,CUSK,84,0,48
121,24141,22,360-6,36,515,ROUGH,CUSK,84,0,47
122,24141,22,360-6,36,515,ROUGH,CUSK,84,0,51
123,24141,22,360-6,36,515,ROUGH,CUSK,84,0,56
124,24141,22,360-6,36,515,ROUGH,CUSK,84,0,50
125,24141,22,360-6,36,515,ROUGH,CUSK,84,0,44
126,24141,22,360-6,36,515,ROUGH,CUSK,84,0,46
127,24141,22,360-6,36,515,ROUGH,CUSK,84,0,52
128,24141,22,360-6,36,515,ROUGH,CUSK,84,0,58
129,24141,22,360-6,36,515,ROUGH,CUSK,84,0,56
130,24141,22,360-6,36,515,ROUGH,CUSK,84,0,66
131,24141,22,360-6,36,515,ROUGH,CUSK,84,0,47
132,24141,22,360-6,36,515,ROUGH,CUSK,84,0,58
133,24141,22,360-6,36,515,ROUGH,CUSK,84,0,45
134,24141,22,360-6,36,515,ROUGH,CUSK,84,0,56
135,24141,22,360-6,36,515,ROUGH,CUSK,84,0,50
136,24141,22,360-6,36,515,ROUGH,CUSK,84,0,56
137,24141,22,360-6,36,515,ROUGH,CUSK,84,0,62
138,24141,22,360-6,36,515,ROUGH,CUSK,84,0,47
139,24141,22,360-6,36,515,ROUGH,CUSK,84,0,49
140,24141,22,360-6,36,515,ROUGH,CUSK,84,0,52
141,24141,22,360-6,36,515,ROUGH,CUSK,84,0,45
142,24141,22,360-6,36,515,ROUGH,CUSK,84,0,50
143,24141,22,360-6,36,515,ROUGH,CUSK,84,0,63
144,24141,22,360-6,36,515,ROUGH,CUSK,84,0,46
145,24141,22,360-6,36,515,ROUGH,CUSK,84,0,70
146,24141,22,360-6,36,515,ROUGH,CUSK,84,0,55
147,24141,22,360-6,36,515,ROUGH,CUSK,84,0,60
148,24141,20,371-2,37,515,SMOOTH,CUSK,84,0,64
149,24141,20,371-2,37,515,SMOOTH,CUSK,84,0,61
150,24141,20,371-2,37,515,SMOOTH,CUSK,84,0,60
151,24141,20,371-2,37,515,SMOOTH,CUSK,84,0,61
152,24141,20,371-2,37,515,SMOOTH,CUSK,84,0,50
153,24141,21,360-4,36,515,ROUGH,CUSK,84,0,70
154,24141,2,271-1,27,514,SMOOTH,CUSK,84,0,70
155,24141,2,271-1,27,514,SMOOTH,CUSK,84,0,69
156,24141,2,271-1,27,514,SMOOTH,CUSK,84,0,52
157,24141,19,370-3,37,515,ROUGH,CUSK,84,0,44
158,24141,19,370-3,37,515,ROUGH,CUSK,84,0,45
159,24141,19,370-3,37,515,ROUGH,CUSK,84,0,58
160,24141,19,370-3,37,515,ROUGH,CUSK,84,0,51
161,24141,19,370-3,37,515,ROUGH,CUSK,84,0,57
162,24141,19,370-3,37,515,ROUGH,CUSK,84,0,50
163,24141,19,370-3,37,515,ROUGH,CUSK,84,0,51
164,24141,19,370-3,37,515,ROUGH,CUSK,84,0,46
165,24141,19,370-3,37,515,ROUGH,CUSK,84,0,50
166,24141,19,370-3,37,515,ROUGH,CUSK,84,0,46
167,24141,19,370-3,37,515,ROUGH,CUSK,84,0,68
168,24141,19,370-3,37,515,ROUGH,CUSK,84,0,52
169,24141,19,370-3,37,515,ROUGH,CUSK,84,0,38
170,24141,19,370-3,37,515,ROUGH,CUSK,84,0,58
171,24141,19,370-3,37,515,ROUGH,CUSK,84,0,69
172,24141,19,370-3,37,515,ROUGH,CUSK,84,0,65
173,24141,19,370-3,37,515,ROUGH,CUSK,84,0,58
174,24141,19,370-3,37,515,ROUGH,CUSK,84,0,51
175,24141,19,370-3,37,515,ROUGH,CUSK,84,0,76
176,24141,19,370-3,37,515,ROUGH,CUSK,84,0,58
177,24141,19,370-3,37,515,ROUGH,CUSK,84,0,67
178,24141,19,370-3,37,515,ROUGH,CUSK,84,0,62
179,24141,19,370-3,37,515,ROUGH,CUSK,84,0,54
180,24141,19,370-3,37,515,ROUGH,CUSK,84,0,69
181,24141,19,370-3,37,515,ROUGH,CUSK,84,0,63
182,24141,19,370-3,37,515,ROUGH,CUSK,84,0,61
183,24141,19,370-3,37,515,ROUGH,CUSK,84,0,62
184,24141,19,370-3,37,515,ROUGH,CUSK,84,0,41
185,24141,19,370-3,37,515,ROUGH,CUSK,84,0,58
186,24141,19,370-3,37,515,ROUGH,CUSK,84,0,55
187,24141,19,370-3,37,515,ROUGH,CUSK,84,0,46
188,24141,19,370-3,37,515,ROUGH,CUSK,84,0,42
189,24141,19,370-3,37,515,ROUGH,CUSK,84,0,56
190,24141,19,370-3,37,515,ROUGH,CUSK,84,0,52
191,24141,19,370-3,37,515,ROUGH,CUSK,84,0,46
192,24141,19,370-3,37,515,ROUGH,CUSK,84,0,54
193,24141,19,370-3,37,515,ROUGH,CUSK,84,0,60
194,24141,19,370-3,37,515,ROUGH,CUSK,84,0,55
195,24141,19,370-3,37,515,ROUGH,CUSK,84,0,54
196,24141,19,370-3,37,515,ROUGH,CUSK,84,0,60
197,24141,19,370-3,37,515,ROUGH,CUSK,84,0,55
