"","V1","V2"
"6027",42.45,-69.4
"6028",42.45,-69.35
"6029",42.45,-69.3
"6030",42.45,-69.25
"6031",42.45,-69.2
"6032",42.45,-69.15
"6033",42.45,-69.1
"6034",42.45,-69.05
"6035",42.45,-69
"6036",42.45,-68.95
"6037",42.45,-68.9
"6038",42.45,-68.85
"6039",42.45,-68.8
"6040",42.45,-68.75
"6041",42.45,-68.7
"6042",42.45,-68.65
"6043",42.45,-68.6
"6044",42.45,-68.55
"6045",42.45,-68.5
"6046",42.45,-68.45
"6047",42.45,-68.4
"6048",42.45,-68.35
"6049",42.45,-68.3
"6050",42.45,-68.25
"6051",42.45,-68.2
"6052",42.45,-68.15
"6053",42.45,-68.1
"6054",42.45,-68.05
"6055",42.45,-68
"6056",42.45,-67.95
"6057",42.45,-67.9
"6058",42.45,-67.85
"6059",42.45,-67.8
"6060",42.45,-67.75
"6061",42.45,-67.7
"6062",42.45,-67.65
"6063",42.45,-67.6
"6064",42.45,-67.55
"6065",42.45,-67.5
"6066",42.45,-67.45
"6067",42.45,-67.4
"6068",42.45,-67.35
"6069",42.45,-67.3
"6070",42.45,-67.25
"6071",42.45,-67.2
"6072",42.45,-67.15
"6073",42.45,-67.1
"6074",42.45,-67.05
"6075",42.45,-67
"6076",42.45,-66.95
"6077",42.45,-66.9
"6078",42.45,-66.85
"6079",42.45,-66.8
"6080",42.45,-66.75
"6081",42.45,-66.7
"6082",42.45,-66.65
"6083",42.45,-66.6
"6084",42.45,-66.55
"6085",42.45,-66.5
"6086",42.45,-66.45
"6087",42.45,-66.4
"6088",42.45,-66.35
"6089",42.45,-66.3
"6090",42.45,-66.25
"6091",42.45,-66.2
"6092",42.45,-66.15
"6093",42.45,-66.1
"6094",42.45,-66.05
"6095",42.45,-66
"6096",42.45,-65.95
"6097",42.45,-65.9
"6098",42.45,-65.85
"6099",42.45,-65.8
"6100",42.45,-65.75
"6101",42.45,-65.7
"6102",42.45,-65.65
"6103",42.45,-65.6
"6104",42.45,-65.55
"6105",42.45,-65.5
"6106",42.5,-71
"6107",42.5,-70.95
"6108",42.5,-70.9
"6109",42.5,-70.85
"6110",42.5,-70.8
"6111",42.5,-70.75
"6112",42.5,-70.7
"6113",42.5,-70.65
"6114",42.5,-70.6
"6115",42.5,-70.55
"6116",42.5,-70.5
"6117",42.5,-70.45
"6118",42.5,-70.4
"6119",42.5,-70.35
"6120",42.5,-70.3
"6121",42.5,-70.25
"6122",42.5,-70.2
"6123",42.5,-70.15
"6124",42.5,-70.1
"6125",42.5,-70.05
"6126",42.5,-70
"6127",42.5,-69.95
"6128",42.5,-69.9
"6129",42.5,-69.85
"6130",42.5,-69.8
"6131",42.5,-69.75
"6132",42.5,-69.7
"6133",42.5,-69.65
"6134",42.5,-69.6
"6135",42.5,-69.55
"6136",42.5,-69.5
"6137",42.5,-69.45
"6138",42.5,-69.4
"6139",42.5,-69.35
"6140",42.5,-69.3
"6141",42.5,-69.25
"6142",42.5,-69.2
"6143",42.5,-69.15
"6144",42.5,-69.1
"6145",42.5,-69.05
"6146",42.5,-69
"6147",42.5,-68.95
"6148",42.5,-68.9
"6149",42.5,-68.85
"6150",42.5,-68.8
"6151",42.5,-68.75
"6152",42.5,-68.7
"6153",42.5,-68.65
"6154",42.5,-68.6
"6155",42.5,-68.55
"6156",42.5,-68.5
"6157",42.5,-68.45
"6158",42.5,-68.4
"6159",42.5,-68.35
"6160",42.5,-68.3
"6161",42.5,-68.25
"6162",42.5,-68.2
"6163",42.5,-68.15
"6164",42.5,-68.1
"6165",42.5,-68.05
"6166",42.5,-68
"6167",42.5,-67.95
"6168",42.5,-67.9
"6169",42.5,-67.85
"6170",42.5,-67.8
"6171",42.5,-67.75
"6172",42.5,-67.7
"6173",42.5,-67.65
"6174",42.5,-67.6
"6175",42.5,-67.55
"6176",42.5,-67.5
"6177",42.5,-67.45
"6178",42.5,-67.4
"6179",42.5,-67.35
"6180",42.5,-67.3
"6181",42.5,-67.25
"6182",42.5,-67.2
"6183",42.5,-67.15
"6184",42.5,-67.1
"6185",42.5,-67.05
"6186",42.5,-67
"6187",42.5,-66.95
"6188",42.5,-66.9
"6189",42.5,-66.85
"6190",42.5,-66.8
"6191",42.5,-66.75
"6192",42.5,-66.7
"6193",42.5,-66.65
"6194",42.5,-66.6
"6195",42.5,-66.55
"6196",42.5,-66.5
"6197",42.5,-66.45
"6198",42.5,-66.4
"6199",42.5,-66.35
"6200",42.5,-66.3
"6201",42.5,-66.25
"6202",42.5,-66.2
"6203",42.5,-66.15
"6204",42.5,-66.1
"6205",42.5,-66.05
"6206",42.5,-66
"6207",42.5,-65.95
"6208",42.5,-65.9
"6209",42.5,-65.85
"6210",42.5,-65.8
"6211",42.5,-65.75
"6212",42.5,-65.7
"6213",42.5,-65.65
"6214",42.5,-65.6
"6215",42.5,-65.55
"6216",42.5,-65.5
"6217",42.55,-71
"6218",42.55,-70.95
"6219",42.55,-70.9
"6220",42.55,-70.85
"6221",42.55,-70.8
"6222",42.55,-70.75
"6223",42.55,-70.7
"6224",42.55,-70.65
"6225",42.55,-70.6
"6226",42.55,-70.55
"6227",42.55,-70.5
"6228",42.55,-70.45
"6229",42.55,-70.4
"6230",42.55,-70.35
"6231",42.55,-70.3
"6232",42.55,-70.25
"6233",42.55,-70.2
"6234",42.55,-70.15
"6235",42.55,-70.1
"6236",42.55,-70.05
"6237",42.55,-70
"6238",42.55,-69.95
"6239",42.55,-69.9
"6240",42.55,-69.85
"6241",42.55,-69.8
"6242",42.55,-69.75
"6243",42.55,-69.7
"6244",42.55,-69.65
"6245",42.55,-69.6
"6246",42.55,-69.55
"6247",42.55,-69.5
"6248",42.55,-69.45
"6249",42.55,-69.4
"6250",42.55,-69.35
"6251",42.55,-69.3
"6252",42.55,-69.25
"6253",42.55,-69.2
"6254",42.55,-69.15
"6255",42.55,-69.1
"6256",42.55,-69.05
"6257",42.55,-69
"6258",42.55,-68.95
"6259",42.55,-68.9
"6260",42.55,-68.85
"6261",42.55,-68.8
"6262",42.55,-68.75
"6263",42.55,-68.7
"6264",42.55,-68.65
"6265",42.55,-68.6
"6266",42.55,-68.55
"6267",42.55,-68.5
"6268",42.55,-68.45
"6269",42.55,-68.4
"6270",42.55,-68.35
"6271",42.55,-68.3
"6272",42.55,-68.25
"6273",42.55,-68.2
"6274",42.55,-68.15
"6275",42.55,-68.1
"6276",42.55,-68.05
"6277",42.55,-68
"6278",42.55,-67.95
"6279",42.55,-67.9
"6280",42.55,-67.85
"6281",42.55,-67.8
"6282",42.55,-67.75
"6283",42.55,-67.7
"6284",42.55,-67.65
"6285",42.55,-67.6
"6286",42.55,-67.55
"6287",42.55,-67.5
"6288",42.55,-67.45
"6289",42.55,-67.4
"6290",42.55,-67.35
"6291",42.55,-67.3
"6292",42.55,-67.25
"6293",42.55,-67.2
"6294",42.55,-67.15
"6295",42.55,-67.1
"6296",42.55,-67.05
"6297",42.55,-67
"6298",42.55,-66.95
"6299",42.55,-66.9
"6300",42.55,-66.85
"6301",42.55,-66.8
"6302",42.55,-66.75
"6303",42.55,-66.7
"6304",42.55,-66.65
"6305",42.55,-66.6
"6306",42.55,-66.55
"6307",42.55,-66.5
"6308",42.55,-66.45
"6309",42.55,-66.4
"6310",42.55,-66.35
"6311",42.55,-66.3
"6312",42.55,-66.25
"6313",42.55,-66.2
"6314",42.55,-66.15
"6315",42.55,-66.1
"6316",42.55,-66.05
"6317",42.55,-66
"6318",42.55,-65.95
"6319",42.55,-65.9
"6320",42.55,-65.85
"6321",42.55,-65.8
"6322",42.55,-65.75
"6323",42.55,-65.7
"6324",42.55,-65.65
"6325",42.55,-65.6
"6326",42.55,-65.55
"6327",42.55,-65.5
"6328",42.6,-71
"6329",42.6,-70.95
"6330",42.6,-70.9
"6331",42.6,-70.85
"6332",42.6,-70.8
"6333",42.6,-70.75
"6334",42.6,-70.7
"6335",42.6,-70.65
"6336",42.6,-70.6
"6337",42.6,-70.55
"6338",42.6,-70.5
"6339",42.6,-70.45
"6340",42.6,-70.4
"6341",42.6,-70.35
"6342",42.6,-70.3
"6343",42.6,-70.25
"6344",42.6,-70.2
"6345",42.6,-70.15
"6346",42.6,-70.1
"6347",42.6,-70.05
"6348",42.6,-70
"6349",42.6,-69.95
"6350",42.6,-69.9
"6351",42.6,-69.85
"6352",42.6,-69.8
"6353",42.6,-69.75
"6354",42.6,-69.7
"6355",42.6,-69.65
"6356",42.6,-69.6
"6357",42.6,-69.55
"6358",42.6,-69.5
"6359",42.6,-69.45
"6360",42.6,-69.4
"6361",42.6,-69.35
"6362",42.6,-69.3
"6363",42.6,-69.25
"6364",42.6,-69.2
"6365",42.6,-69.15
"6366",42.6,-69.1
"6367",42.6,-69.05
"6368",42.6,-69
"6369",42.6,-68.95
"6370",42.6,-68.9
"6371",42.6,-68.85
"6372",42.6,-68.8
"6373",42.6,-68.75
"6374",42.6,-68.7
"6375",42.6,-68.65
"6376",42.6,-68.6
"6377",42.6,-68.55
"6378",42.6,-68.5
"6379",42.6,-68.45
"6380",42.6,-68.4
"6381",42.6,-68.35
"6382",42.6,-68.3
"6383",42.6,-68.25
"6384",42.6,-68.2
"6385",42.6,-68.15
"6386",42.6,-68.1
"6387",42.6,-68.05
"6388",42.6,-68
"6389",42.6,-67.95
"6390",42.6,-67.9
"6391",42.6,-67.85
"6392",42.6,-67.8
"6393",42.6,-67.75
"6394",42.6,-67.7
"6395",42.6,-67.65
"6396",42.6,-67.6
"6397",42.6,-67.55
"6398",42.6,-67.5
"6399",42.6,-67.45
"6400",42.6,-67.4
"6401",42.6,-67.35
"6402",42.6,-67.3
"6403",42.6,-67.25
"6404",42.6,-67.2
"6405",42.6,-67.15
"6406",42.6,-67.1
"6407",42.6,-67.05
"6408",42.6,-67
"6409",42.6,-66.95
"6410",42.6,-66.9
"6411",42.6,-66.85
"6412",42.6,-66.8
"6413",42.6,-66.75
"6414",42.6,-66.7
"6415",42.6,-66.65
"6416",42.6,-66.6
"6417",42.6,-66.55
"6418",42.6,-66.5
"6419",42.6,-66.45
"6420",42.6,-66.4
"6421",42.6,-66.35
"6422",42.6,-66.3
"6423",42.6,-66.25
"6424",42.6,-66.2
"6425",42.6,-66.15
"6426",42.6,-66.1
"6427",42.6,-66.05
"6428",42.6,-66
"6429",42.6,-65.95
"6430",42.6,-65.9
"6431",42.6,-65.85
"6432",42.6,-65.8
"6433",42.6,-65.75
"6434",42.6,-65.7
"6435",42.6,-65.65
"6436",42.6,-65.6
"6437",42.6,-65.55
"6438",42.6,-65.5
"6439",42.65,-71
"6440",42.65,-70.95
"6441",42.65,-70.9
"6442",42.65,-70.85
"6443",42.65,-70.8
"6444",42.65,-70.75
"6445",42.65,-70.7
"6446",42.65,-70.65
"6447",42.65,-70.6
"6448",42.65,-70.55
"6449",42.65,-70.5
"6450",42.65,-70.45
"6451",42.65,-70.4
"6452",42.65,-70.35
"6453",42.65,-70.3
"6454",42.65,-70.25
"6455",42.65,-70.2
"6456",42.65,-70.15
"6457",42.65,-70.1
"6458",42.65,-70.05
"6459",42.65,-70
"6460",42.65,-69.95
"6461",42.65,-69.9
"6462",42.65,-69.85
"6463",42.65,-69.8
"6464",42.65,-69.75
"6465",42.65,-69.7
"6466",42.65,-69.65
"6467",42.65,-69.6
"6468",42.65,-69.55
"6469",42.65,-69.5
"6470",42.65,-69.45
"6471",42.65,-69.4
"6472",42.65,-69.35
"6473",42.65,-69.3
"6474",42.65,-69.25
"6475",42.65,-69.2
"6476",42.65,-69.15
"6477",42.65,-69.1
"6478",42.65,-69.05
"6479",42.65,-69
"6480",42.65,-68.95
"6481",42.65,-68.9
"6482",42.65,-68.85
"6483",42.65,-68.8
"6484",42.65,-68.75
"6485",42.65,-68.7
"6486",42.65,-68.65
"6487",42.65,-68.6
"6488",42.65,-68.55
"6489",42.65,-68.5
"6490",42.65,-68.45
"6491",42.65,-68.4
"6492",42.65,-68.35
"6493",42.65,-68.3
"6494",42.65,-68.25
"6495",42.65,-68.2
"6496",42.65,-68.15
"6497",42.65,-68.1
"6498",42.65,-68.05
"6499",42.65,-68
"6500",42.65,-67.95
"6501",42.65,-67.9
"6502",42.65,-67.85
"6503",42.65,-67.8
"6504",42.65,-67.75
"6505",42.65,-67.7
"6506",42.65,-67.65
"6507",42.65,-67.6
"6508",42.65,-67.55
"6509",42.65,-67.5
"6510",42.65,-67.45
"6511",42.65,-67.4
"6512",42.65,-67.35
"6513",42.65,-67.3
"6514",42.65,-67.25
"6515",42.65,-67.2
"6516",42.65,-67.15
"6517",42.65,-67.1
"6518",42.65,-67.05
"6519",42.65,-67
"6520",42.65,-66.95
"6521",42.65,-66.9
"6522",42.65,-66.85
"6523",42.65,-66.8
"6524",42.65,-66.75
"6525",42.65,-66.7
"6526",42.65,-66.65
"6527",42.65,-66.6
"6528",42.65,-66.55
"6529",42.65,-66.5
"6530",42.65,-66.45
"6531",42.65,-66.4
"6532",42.65,-66.35
"6533",42.65,-66.3
"6534",42.65,-66.25
"6535",42.65,-66.2
"6536",42.65,-66.15
"6537",42.65,-66.1
"6538",42.65,-66.05
"6539",42.65,-66
"6540",42.65,-65.95
"6541",42.65,-65.9
"6542",42.65,-65.85
"6543",42.65,-65.8
"6544",42.65,-65.75
"6545",42.65,-65.7
"6546",42.65,-65.65
"6547",42.65,-65.6
"6548",42.65,-65.55
"6549",42.65,-65.5
"6550",42.7,-71
"6551",42.7,-70.95
"6552",42.7,-70.9
"6553",42.7,-70.85
"6554",42.7,-70.8
"6555",42.7,-70.75
"6556",42.7,-70.7
"6557",42.7,-70.65
"6558",42.7,-70.6
"6559",42.7,-70.55
"6560",42.7,-70.5
"6561",42.7,-70.45
"6562",42.7,-70.4
"6563",42.7,-70.35
"6564",42.7,-70.3
"6565",42.7,-70.25
"6566",42.7,-70.2
"6567",42.7,-70.15
"6568",42.7,-70.1
"6569",42.7,-70.05
"6570",42.7,-70
"6571",42.7,-69.95
"6572",42.7,-69.9
"6573",42.7,-69.85
"6574",42.7,-69.8
"6575",42.7,-69.75
"6576",42.7,-69.7
"6577",42.7,-69.65
"6578",42.7,-69.6
"6579",42.7,-69.55
"6580",42.7,-69.5
"6581",42.7,-69.45
"6582",42.7,-69.4
"6583",42.7,-69.35
"6584",42.7,-69.3
"6585",42.7,-69.25
"6586",42.7,-69.2
"6587",42.7,-69.15
"6588",42.7,-69.1
"6589",42.7,-69.05
"6590",42.7,-69
"6591",42.7,-68.95
"6592",42.7,-68.9
"6593",42.7,-68.85
"6594",42.7,-68.8
"6595",42.7,-68.75
"6596",42.7,-68.7
"6597",42.7,-68.65
"6598",42.7,-68.6
"6599",42.7,-68.55
"6600",42.7,-68.5
"6601",42.7,-68.45
"6602",42.7,-68.4
"6603",42.7,-68.35
"6604",42.7,-68.3
"6605",42.7,-68.25
"6606",42.7,-68.2
"6607",42.7,-68.15
"6608",42.7,-68.1
"6609",42.7,-68.05
"6610",42.7,-68
"6611",42.7,-67.95
"6612",42.7,-67.9
"6613",42.7,-67.85
"6614",42.7,-67.8
"6615",42.7,-67.75
"6616",42.7,-67.7
"6617",42.7,-67.65
"6618",42.7,-67.6
"6619",42.7,-67.55
"6620",42.7,-67.5
"6621",42.7,-67.45
"6622",42.7,-67.4
"6623",42.7,-67.35
"6624",42.7,-67.3
"6625",42.7,-67.25
"6626",42.7,-67.2
"6627",42.7,-67.15
"6628",42.7,-67.1
"6629",42.7,-67.05
"6630",42.7,-67
"6631",42.7,-66.95
"6632",42.7,-66.9
"6633",42.7,-66.85
"6634",42.7,-66.8
"6635",42.7,-66.75
"6636",42.7,-66.7
"6637",42.7,-66.65
"6638",42.7,-66.6
"6639",42.7,-66.55
"6640",42.7,-66.5
"6641",42.7,-66.45
"6642",42.7,-66.4
"6643",42.7,-66.35
"6644",42.7,-66.3
"6645",42.7,-66.25
"6646",42.7,-66.2
"6647",42.7,-66.15
"6648",42.7,-66.1
"6649",42.7,-66.05
"6650",42.7,-66
"6651",42.7,-65.95
"6652",42.7,-65.9
"6653",42.7,-65.85
"6654",42.7,-65.8
"6655",42.7,-65.75
"6656",42.7,-65.7
"6657",42.7,-65.65
"6658",42.7,-65.6
"6659",42.7,-65.55
"6660",42.7,-65.5
"6661",42.75,-71
"6662",42.75,-70.95
"6663",42.75,-70.9
"6664",42.75,-70.85
"6665",42.75,-70.8
"6666",42.75,-70.75
"6667",42.75,-70.7
"6668",42.75,-70.65
"6669",42.75,-70.6
"6670",42.75,-70.55
"6671",42.75,-70.5
"6672",42.75,-70.45
"6673",42.75,-70.4
"6674",42.75,-70.35
"6675",42.75,-70.3
"6676",42.75,-70.25
"6677",42.75,-70.2
"6678",42.75,-70.15
"6679",42.75,-70.1
"6680",42.75,-70.05
"6681",42.75,-70
"6682",42.75,-69.95
"6683",42.75,-69.9
"6684",42.75,-69.85
"6685",42.75,-69.8
"6686",42.75,-69.75
"6687",42.75,-69.7
"6688",42.75,-69.65
"6689",42.75,-69.6
"6690",42.75,-69.55
"6691",42.75,-69.5
"6692",42.75,-69.45
"6693",42.75,-69.4
"6694",42.75,-69.35
"6695",42.75,-69.3
"6696",42.75,-69.25
"6697",42.75,-69.2
"6698",42.75,-69.15
"6699",42.75,-69.1
"6700",42.75,-69.05
"6701",42.75,-69
"6702",42.75,-68.95
"6703",42.75,-68.9
"6704",42.75,-68.85
"6705",42.75,-68.8
"6706",42.75,-68.75
"6707",42.75,-68.7
"6708",42.75,-68.65
"6709",42.75,-68.6
"6710",42.75,-68.55
"6711",42.75,-68.5
"6712",42.75,-68.45
"6713",42.75,-68.4
"6714",42.75,-68.35
"6715",42.75,-68.3
"6716",42.75,-68.25
"6717",42.75,-68.2
"6718",42.75,-68.15
"6719",42.75,-68.1
"6720",42.75,-68.05
"6721",42.75,-68
"6722",42.75,-67.95
"6723",42.75,-67.9
"6724",42.75,-67.85
"6725",42.75,-67.8
"6726",42.75,-67.75
"6727",42.75,-67.7
"6728",42.75,-67.65
"6729",42.75,-67.6
"6730",42.75,-67.55
"6731",42.75,-67.5
"6732",42.75,-67.45
"6733",42.75,-67.4
"6734",42.75,-67.35
"6735",42.75,-67.3
"6736",42.75,-67.25
"6737",42.75,-67.2
"6738",42.75,-67.15
"6739",42.75,-67.1
"6740",42.75,-67.05
"6741",42.75,-67
"6742",42.75,-66.95
"6743",42.75,-66.9
"6744",42.75,-66.85
"6745",42.75,-66.8
"6746",42.75,-66.75
"6747",42.75,-66.7
"6748",42.75,-66.65
"6749",42.75,-66.6
"6750",42.75,-66.55
"6751",42.75,-66.5
"6752",42.75,-66.45
"6753",42.75,-66.4
"6754",42.75,-66.35
"6755",42.75,-66.3
"6756",42.75,-66.25
"6757",42.75,-66.2
"6758",42.75,-66.15
"6759",42.75,-66.1
"6760",42.75,-66.05
"6761",42.75,-66
"6762",42.75,-65.95
"6763",42.75,-65.9
"6764",42.75,-65.85
"6765",42.75,-65.8
"6766",42.75,-65.75
"6767",42.75,-65.7
"6768",42.75,-65.65
"6769",42.75,-65.6
"6770",42.75,-65.55
"6771",42.75,-65.5
"6772",42.8,-71
"6773",42.8,-70.95
"6774",42.8,-70.9
"6775",42.8,-70.85
"6776",42.8,-70.8
"6777",42.8,-70.75
"6778",42.8,-70.7
"6779",42.8,-70.65
"6780",42.8,-70.6
"6781",42.8,-70.55
"6782",42.8,-70.5
"6783",42.8,-70.45
"6784",42.8,-70.4
"6785",42.8,-70.35
"6786",42.8,-70.3
"6787",42.8,-70.25
"6788",42.8,-70.2
"6789",42.8,-70.15
"6790",42.8,-70.1
"6791",42.8,-70.05
"6792",42.8,-70
"6793",42.8,-69.95
"6794",42.8,-69.9
"6795",42.8,-69.85
"6796",42.8,-69.8
"6797",42.8,-69.75
"6798",42.8,-69.7
"6799",42.8,-69.65
"6800",42.8,-69.6
"6801",42.8,-69.55
"6802",42.8,-69.5
"6803",42.8,-69.45
"6804",42.8,-69.4
"6805",42.8,-69.35
"6806",42.8,-69.3
"6807",42.8,-69.25
"6808",42.8,-69.2
"6809",42.8,-69.15
"6810",42.8,-69.1
"6811",42.8,-69.05
"6812",42.8,-69
"6813",42.8,-68.95
"6814",42.8,-68.9
"6815",42.8,-68.85
"6816",42.8,-68.8
"6817",42.8,-68.75
"6818",42.8,-68.7
"6819",42.8,-68.65
"6820",42.8,-68.6
"6821",42.8,-68.55
"6822",42.8,-68.5
"6823",42.8,-68.45
"6824",42.8,-68.4
"6825",42.8,-68.35
"6826",42.8,-68.3
"6827",42.8,-68.25
"6828",42.8,-68.2
"6829",42.8,-68.15
"6830",42.8,-68.1
"6831",42.8,-68.05
"6832",42.8,-68
"6833",42.8,-67.95
"6834",42.8,-67.9
"6835",42.8,-67.85
"6836",42.8,-67.8
"6837",42.8,-67.75
"6838",42.8,-67.7
"6839",42.8,-67.65
"6840",42.8,-67.6
"6841",42.8,-67.55
"6842",42.8,-67.5
"6843",42.8,-67.45
"6844",42.8,-67.4
"6845",42.8,-67.35
"6846",42.8,-67.3
"6847",42.8,-67.25
"6848",42.8,-67.2
"6849",42.8,-67.15
"6850",42.8,-67.1
"6851",42.8,-67.05
"6852",42.8,-67
"6853",42.8,-66.95
"6854",42.8,-66.9
"6855",42.8,-66.85
"6856",42.8,-66.8
"6857",42.8,-66.75
"6858",42.8,-66.7
"6859",42.8,-66.65
"6860",42.8,-66.6
"6861",42.8,-66.55
"6862",42.8,-66.5
"6863",42.8,-66.45
"6864",42.8,-66.4
"6865",42.8,-66.35
"6866",42.8,-66.3
"6867",42.8,-66.25
"6868",42.8,-66.2
"6869",42.8,-66.15
"6870",42.8,-66.1
"6871",42.8,-66.05
"6872",42.8,-66
"6873",42.8,-65.95
"6874",42.8,-65.9
"6875",42.8,-65.85
"6876",42.8,-65.8
"6877",42.8,-65.75
"6878",42.8,-65.7
"6879",42.8,-65.65
"6880",42.8,-65.6
"6881",42.8,-65.55
"6882",42.8,-65.5
"6883",42.85,-71
"6884",42.85,-70.95
"6885",42.85,-70.9
"6886",42.85,-70.85
"6887",42.85,-70.8
"6888",42.85,-70.75
"6889",42.85,-70.7
"6890",42.85,-70.65
"6891",42.85,-70.6
"6892",42.85,-70.55
"6893",42.85,-70.5
"6894",42.85,-70.45
"6895",42.85,-70.4
"6896",42.85,-70.35
"6897",42.85,-70.3
"6898",42.85,-70.25
"6899",42.85,-70.2
"6900",42.85,-70.15
"6901",42.85,-70.1
"6902",42.85,-70.05
"6903",42.85,-70
"6904",42.85,-69.95
"6905",42.85,-69.9
"6906",42.85,-69.85
"6907",42.85,-69.8
"6908",42.85,-69.75
"6909",42.85,-69.7
"6910",42.85,-69.65
"6911",42.85,-69.6
"6912",42.85,-69.55
"6913",42.85,-69.5
"6914",42.85,-69.45
"6915",42.85,-69.4
"6916",42.85,-69.35
"6917",42.85,-69.3
"6918",42.85,-69.25
"6919",42.85,-69.2
"6920",42.85,-69.15
"6921",42.85,-69.1
"6922",42.85,-69.05
"6923",42.85,-69
"6924",42.85,-68.95
"6925",42.85,-68.9
"6926",42.85,-68.85
"6927",42.85,-68.8
"6928",42.85,-68.75
"6929",42.85,-68.7
"6930",42.85,-68.65
"6931",42.85,-68.6
"6932",42.85,-68.55
"6933",42.85,-68.5
"6934",42.85,-68.45
"6935",42.85,-68.4
"6936",42.85,-68.35
"6937",42.85,-68.3
"6938",42.85,-68.25
"6939",42.85,-68.2
"6940",42.85,-68.15
"6941",42.85,-68.1
"6942",42.85,-68.05
"6943",42.85,-68
"6944",42.85,-67.95
"6945",42.85,-67.9
"6946",42.85,-67.85
"6947",42.85,-67.8
"6948",42.85,-67.75
"6949",42.85,-67.7
"6950",42.85,-67.65
"6951",42.85,-67.6
"6952",42.85,-67.55
"6953",42.85,-67.5
"6954",42.85,-67.45
"6955",42.85,-67.4
"6956",42.85,-67.35
"6957",42.85,-67.3
"6958",42.85,-67.25
"6959",42.85,-67.2
"6960",42.85,-67.15
"6961",42.85,-67.1
"6962",42.85,-67.05
"6963",42.85,-67
"6964",42.85,-66.95
"6965",42.85,-66.9
"6966",42.85,-66.85
"6967",42.85,-66.8
"6968",42.85,-66.75
"6969",42.85,-66.7
"6970",42.85,-66.65
"6971",42.85,-66.6
"6972",42.85,-66.55
"6973",42.85,-66.5
"6974",42.85,-66.45
"6975",42.85,-66.4
"6976",42.85,-66.35
"6977",42.85,-66.3
"6978",42.85,-66.25
"6979",42.85,-66.2
"6980",42.85,-66.15
"6981",42.85,-66.1
"6982",42.85,-66.05
"6983",42.85,-66
"6984",42.85,-65.95
"6985",42.85,-65.9
"6986",42.85,-65.85
"6987",42.85,-65.8
"6988",42.85,-65.75
"6989",42.85,-65.7
"6990",42.85,-65.65
"6991",42.85,-65.6
"6992",42.85,-65.55
"6993",42.85,-65.5
"6994",42.9,-71
"6995",42.9,-70.95
"6996",42.9,-70.9
"6997",42.9,-70.85
"6998",42.9,-70.8
"6999",42.9,-70.75
"7000",42.9,-70.7
"7001",42.9,-70.65
"7002",42.9,-70.6
"7003",42.9,-70.55
"7004",42.9,-70.5
"7005",42.9,-70.45
"7006",42.9,-70.4
"7007",42.9,-70.35
"7008",42.9,-70.3
"7009",42.9,-70.25
"7010",42.9,-70.2
"7011",42.9,-70.15
"7012",42.9,-70.1
"7013",42.9,-70.05
"7014",42.9,-70
"7015",42.9,-69.95
"7016",42.9,-69.9
"7017",42.9,-69.85
"7018",42.9,-69.8
"7019",42.9,-69.75
"7020",42.9,-69.7
"7021",42.9,-69.65
"7022",42.9,-69.6
"7023",42.9,-69.55
"7024",42.9,-69.5
"7025",42.9,-69.45
"7026",42.9,-69.4
"7027",42.9,-69.35
"7028",42.9,-69.3
"7029",42.9,-69.25
"7030",42.9,-69.2
"7031",42.9,-69.15
"7032",42.9,-69.1
"7033",42.9,-69.05
"7034",42.9,-69
"7035",42.9,-68.95
"7036",42.9,-68.9
"7037",42.9,-68.85
"7038",42.9,-68.8
"7039",42.9,-68.75
"7040",42.9,-68.7
"7041",42.9,-68.65
"7042",42.9,-68.6
"7043",42.9,-68.55
"7044",42.9,-68.5
"7045",42.9,-68.45
"7046",42.9,-68.4
"7047",42.9,-68.35
"7048",42.9,-68.3
"7049",42.9,-68.25
"7050",42.9,-68.2
"7051",42.9,-68.15
"7052",42.9,-68.1
"7053",42.9,-68.05
"7054",42.9,-68
"7055",42.9,-67.95
"7056",42.9,-67.9
"7057",42.9,-67.85
"7058",42.9,-67.8
"7059",42.9,-67.75
"7060",42.9,-67.7
"7061",42.9,-67.65
"7062",42.9,-67.6
"7063",42.9,-67.55
"7064",42.9,-67.5
"7065",42.9,-67.45
"7066",42.9,-67.4
"7067",42.9,-67.35
"7068",42.9,-67.3
"7069",42.9,-67.25
"7070",42.9,-67.2
"7071",42.9,-67.15
"7072",42.9,-67.1
"7073",42.9,-67.05
"7074",42.9,-67
"7075",42.9,-66.95
"7076",42.9,-66.9
"7077",42.9,-66.85
"7078",42.9,-66.8
"7079",42.9,-66.75
"7080",42.9,-66.7
"7081",42.9,-66.65
"7082",42.9,-66.6
"7083",42.9,-66.55
"7084",42.9,-66.5
"7085",42.9,-66.45
"7086",42.9,-66.4
"7087",42.9,-66.35
"7088",42.9,-66.3
"7089",42.9,-66.25
"7090",42.9,-66.2
"7091",42.9,-66.15
"7092",42.9,-66.1
"7093",42.9,-66.05
"7094",42.9,-66
"7095",42.9,-65.95
"7096",42.9,-65.9
"7097",42.9,-65.85
"7098",42.9,-65.8
"7099",42.9,-65.75
"7100",42.9,-65.7
"7101",42.9,-65.65
"7102",42.9,-65.6
"7103",42.9,-65.55
"7104",42.9,-65.5
"7105",42.95,-71
"7106",42.95,-70.95
"7107",42.95,-70.9
"7108",42.95,-70.85
"7109",42.95,-70.8
"7110",42.95,-70.75
"7111",42.95,-70.7
